"lb";"up";"alpha";"K";"name";"t"
"3203";-8.48416956776749;8.48416956776749;0.001;19;"OF";0.157894736842105
"4191";-7.34750637570148;7.34750637570148;0.001;19;"OF";0.210526315789474
"5179";-6.57180948847265;6.57180948847265;0.001;19;"OF";0.263157894736842
"6167";-5.99921383410493;5.99921383410493;0.001;19;"OF";0.315789473684211
"7155";-5.5541927504479;5.5541927504479;0.001;19;"OF";0.368421052631579
"8143";-5.19547158306991;5.19547158306991;0.001;19;"OF";0.421052631578947
"9131";-4.89833758380099;4.89833758380099;0.001;19;"OF";0.473684210526316
"10119";-4.64697105396511;4.64697105396511;0.001;19;"OF";0.526315789473684
"11158";-4.43071305326289;4.43071305326289;0.001;19;"OF";0.578947368421053
"12131";-4.24208478388374;4.24208478388374;0.001;19;"OF";0.631578947368421
"13114";-4.07566322836774;4.07566322836774;0.001;19;"OF";0.684210526315789
"14101";-3.92740735785887;3.92740735785887;0.001;19;"OF";0.736842105263158
"1564";-3.79423597723262;3.79423597723262;0.001;19;"OF";0.789473684210526
"1652";-3.67375318785074;3.67375318785074;0.001;19;"OF";0.842105263157895
"1739";-3.5640641025784;3.5640641025784;0.001;19;"OF";0.894736842105263
"1829";-3.46364772204661;3.46364772204661;0.001;19;"OF";0.947368421052632
"1919";-3.37126713460038;3.37126713460038;0.001;19;"OF";1
